"EventType","Full Waveform"
"SampleRate","2048 sps"
"Channel","Tran"
"Channel","Vert"
"Channel","Long"
"Units","mm/s"
"EventTime","09:14:13"
"EventDate","2021-09-03"
"RecordStopMode","Fixed"
"Pre-triggerLength","0.25 sec"
"RecordTime","3.0 sec"
"AutoStopTime","1 sec"
"Trigger","Long"
"GeoTriggerLevel","0.270 mm/s"
"GeoRange","254.000 mm/s"
"Operator","Operator"
"Setup","Default Micromate DIN.MMB"
"TitleNote1","Location"
"TitleString1",""
"TitleNote2","Client"
"TitleString2",""
"TitleNote3","Company"
"TitleString3",""
"TitleNote4","General Notes"
"TitleString4",""
"PostEventNote",""
"SerialNumber","UM6972"
"Version","Micromate DIN 10.90"
"FileName","UM6972_20210903091413.IDFW"
"BatteryLevel","3.6 volts"
"Calibration","June 4, 2015 by Instantel"
"USBSensorSupport","Disabled"
"TranPPV","0.426 mm/s"
"VertPPV","0.166 mm/s"
"LongPPV","3.011 mm/s"
"TranPPVPonderated","0.185 mm/s"
"VertPPVPonderated","0.166 mm/s"
"LongPPVPonderated","0.504 mm/s"
"TranPPVdB","7.4196 dB"
"VertPPVdB","15.6231 dB"
"LongPPVdB","9.5738 dB"
"TranZCFreq","48.8 Hz"
"VertZCFreq","32.0 Hz"
"LongZCFreq","93.1 Hz"
"TranTimeofPeak","0.371 sec"
"VertTimeofPeak","2.386 sec"
"LongTimeofPeak","0.702 sec"
"TranPeakAcceleration","0.041 g"
"VertPeakAcceleration","0.036 g"
"LongPeakAcceleration","0.418 g"
"TranPeakDisplacement","0.001 mm"
"VertPeakDisplacement","0.001 mm"
"LongPeakDisplacement","0.003 mm"
"PeakVectorSum","3.023 mm/s"
"PeakVectorSumTimeSum","0.702 sec"
"TranTestResults","Passed"
"VertTestResults","Passed"
"LongTestResults","Passed"
"Tran","Vert","Long"
"0.102","0.000","0.504"
"0.213","0.016","0.765"
"0.315","0.000","1.103"
"0.331","0.008","1.135"
"0.315","0.016","1.009"
"0.268","0.024","1.458"
"0.221","0.016","1.119"
"0.181","0.008","0.575"
"0.150","0.008","0.221"
"0.095","0.000","0.118"
"0.087","0.008","0.126"
"0.063","-0.008","0.063"
"0.047","0.008","0.024"
"0.047","0.024","0.047"
"0.047","0.024","0.063"
"0.047","0.039","0.071"
"0.071","0.032","0.071"
"0.063","0.047","0.102"
"0.047","0.047","0.087"
"0.039","0.024","0.102"
"-0.047","-0.008","-0.158"
"-0.166","-0.032","-0.536"
"-0.229","-0.024","-0.701"
"-0.221","0.024","-0.615"
"-0.386","-0.126","-0.701"
"-0.402","-0.134","-0.560"
"-0.292","-0.071","-0.394"
"-0.213","-0.039","-0.307"
"-0.205","-0.047","-0.252"
"-0.181","-0.055","-0.150"
"-0.142","-0.055","-0.063"
"-0.095","-0.047","0.032"
"-0.071","-0.055","0.071"
"-0.055","-0.047","0.071"
"-0.047","-0.039","0.024"
"-0.063","-0.047","0.016"
"-0.079","-0.063","0.008"
"-0.071","-0.055","0.000"
"-0.063","-0.047","0.008"
"-0.047","-0.047","0.008"
"-0.024","-0.039","0.079"
"0.079","-0.008","0.512"
"0.213","0.016","0.812"
"0.292","0.024","0.875"
"0.331","0.047","1.324"
"0.323","0.047","0.899"
"0.284","0.039","1.135"
"0.236","0.039","1.056"
"0.213","0.039","0.599"
"0.158","0.039","0.244"
"0.102","0.032","0.102"
"0.087","0.024","0.047"
"0.047","0.039","0.016"
"0.047","0.047","0.008"
"0.047","0.047","0.032"
"0.055","0.039","0.047"
"0.047","0.047","0.055"
"0.071","0.032","0.079"
"0.063","0.039","0.071"
"0.071","0.047","0.102"
"0.071","0.039","0.063"
"-0.024","0.000","-0.213"
"-0.166","-0.016","-0.567"
"-0.244","-0.008","-0.733"
"-0.205","0.047","-0.615"
"-0.386","-0.087","-0.678"
"-0.378","-0.110","-0.560"
"-0.284","-0.039","-0.370"
"-0.221","-0.039","-0.315"
"-0.189","-0.039","-0.252"
"-0.150","-0.063","-0.173"
"-0.118","-0.055","-0.055"
"-0.079","-0.039","0.024"
"-0.055","-0.039","0.047"
"-0.047","-0.024","0.047"
"-0.039","-0.016","0.016"
"-0.047","-0.008","-0.024"
"-0.047","-0.032","-0.032"
"-0.047","-0.032","-0.016"
"-0.063","-0.039","-0.016"
"-0.047","-0.039","-0.024"
"-0.024","-0.016","0.087"
"0.087","0.024","0.481"
"0.244","0.047","0.749"
"0.307","0.032","0.796"
"0.355","0.055","0.733"
"0.331","0.032","0.575"
"0.292","0.016","0.434"
"0.236","0.047","0.402"
"0.205","0.047","0.418"
"0.166","0.039","0.252"
"0.126","0.024","0.158"
"0.102","0.039","0.079"
"0.071","0.039","-0.008"
"0.047","0.047","0.008"
"0.063","0.047","0.032"
"0.039","0.032","0.047"
"0.039","0.039","0.071"
"0.071","0.039","0.071"
"0.063","0.047","0.079"
"0.063","0.032","0.087"
"0.055","0.063","0.079"
"-0.024","0.000","-0.229"
"-0.166","-0.024","-0.567"
"-0.229","0.000","-0.709"
"-0.205","0.055","-0.615"
"-0.402","-0.102","-0.701"
"-0.402","-0.118","-0.560"
"-0.284","-0.039","-0.370"
"-0.197","-0.024","-0.292"
"-0.173","-0.024","-0.236"
"-0.166","-0.039","-0.173"
"-0.142","-0.063","-0.071"
"-0.079","-0.039","0.000"
"-0.047","-0.032","0.063"
"-0.047","-0.032","0.039"
"-0.047","-0.024","0.008"
"-0.055","-0.024","-0.016"
"-0.071","-0.016","-0.008"
"-0.055","-0.032","-0.024"
"-0.055","-0.032","-0.032"
