"EventType","Full Waveform"
"SampleRate","2048 sps"
"Channel","Tran"
"Channel","Vert"
"Channel","Long"
"Units","mm/s"
"EventTime","00:23:23"
"EventDate","2021-09-02"
"RecordStopMode","Fixed"
"Pre-triggerLength","0.25 sec"
"RecordTime","3.0 sec"
"AutoStopTime","1 sec"
"Trigger","Tran"
"GeoTriggerLevel","0.270 mm/s"
"GeoRange","254.000 mm/s"
"Operator","Operator"
"Setup","Default Micromate DIN.MMB"
"TitleNote1","Location"
"TitleString1",""
"TitleNote2","Client"
"TitleString2",""
"TitleNote3","Company"
"TitleString3",""
"TitleNote4","General Notes"
"TitleString4",""
"PostEventNote",""
"SerialNumber","UM6972"
"Version","Micromate DIN 10.90"
"FileName","UM6972_20210902002323.IDFW"
"BatteryLevel","3.7 volts"
"Calibration","June 4, 2015 by Instantel"
"USBSensorSupport","Disabled"
"TranPPV","0.331 mm/s"
"VertPPV","0.142 mm/s"
"LongPPV","3.145 mm/s"
"TranPPVPonderated","0.116 mm/s"
"VertPPVPonderated","0.043 mm/s"
"LongPPVPonderated","0.574 mm/s"
"TranPPVdB","9.6025 dB"
"VertPPVdB","16.9620 dB"
"LongPPVdB","9.9520 dB"
"TranZCFreq","93.1 Hz"
"VertZCFreq",">100 Hz"
"LongZCFreq","48.8 Hz"
"TranTimeofPeak","0.190 sec"
"VertTimeofPeak","2.608 sec"
"LongTimeofPeak","1.858 sec"
"TranPeakAcceleration","0.049 g"
"VertPeakAcceleration","0.038 g"
"LongPeakAcceleration","0.485 g"
"TranPeakDisplacement","0.000 mm"
"VertPeakDisplacement","0.000 mm"
"LongPeakDisplacement","0.003 mm"
"PeakVectorSum","3.160 mm/s"
"PeakVectorSumTimeSum","1.858 sec"
"TranTestResults","Passed"
"VertTestResults","Passed"
"LongTestResults","Passed"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.008","0.008","0.008"
"0.244","0.071","0.008"
"0.284","0.047","0.008"
"0.284","0.032","0.008"
"0.213","0.008","0.008"
"0.126","-0.008","0.008"
"0.047","-0.008","0.008"
"0.032","0.008","0.008"
"-0.008","0.008","0.008"
"-0.016","0.008","0.008"
"-0.016","0.024","0.008"
"0.000","0.000","0.008"
"0.008","0.000","0.008"
"0.016","0.000","0.008"
"0.024","0.008","0.008"
"0.016","0.024","0.008"
"0.032","0.039","0.008"
"0.032","0.055","0.008"
"0.024","0.055","0.008"
"-0.063","0.008","0.008"
"-0.158","-0.039","0.008"
"-0.213","-0.032","0.008"
"-0.221","-0.024","0.008"
"-0.134","0.039","0.008"
"-0.276","-0.079","0.008"
"-0.221","-0.047","0.008"
"-0.079","0.008","0.008"
"-0.047","0.008","0.008"
"-0.047","0.000","0.008"
"-0.039","0.000","0.008"
"-0.008","0.008","0.008"
"0.016","0.016","0.008"
"0.000","0.008","0.008"
"-0.016","0.000","0.008"
"-0.024","-0.008","0.008"
"0.000","0.000","0.008"
"-0.008","0.016","0.008"
"-0.024","0.008","0.008"
"-0.016","0.008","0.008"
"-0.008","0.000","0.008"
"0.102","0.039","0.008"
"0.197","0.079","0.008"
"0.252","0.063","0.008"
"0.307","0.039","0.008"
"0.300","0.039","0.008"
"0.205","0.016","0.008"
"0.118","0.000","0.008"
"0.063","0.016","0.008"
"0.016","0.016","0.008"
"0.000","0.008","0.008"
"0.000","0.008","0.008"
"0.000","0.016","0.008"
"0.008","0.000","0.008"
"0.016","0.008","0.008"
"0.016","0.024","0.008"
"0.032","0.024","0.008"
"0.032","0.032","0.008"
"0.016","0.016","0.008"
"0.016","0.016","0.008"
"0.032","0.008","0.008"
"-0.047","0.000","0.008"
"-0.158","-0.047","0.008"
"-0.213","-0.055","0.008"
"-0.205","-0.032","0.008"
"-0.150","0.047","0.008"
"-0.268","-0.055","0.008"
"-0.213","-0.032","0.008"
"-0.110","0.000","0.008"
"-0.063","0.016","0.008"
"-0.055","-0.008","0.008"
"-0.032","-0.008","0.008"
"-0.032","-0.008","0.008"
"-0.008","-0.024","0.008"
"-0.008","0.000","0.008"
"-0.024","0.016","0.008"
"-0.032","-0.008","0.008"
"-0.039","-0.016","0.008"
"-0.032","0.000","0.008"
"-0.039","-0.008","0.008"
"-0.024","-0.008","0.008"
"0.000","0.024","0.008"
"0.110","0.063","0.008"
"0.181","0.063","0.008"
"0.244","0.047","0.008"
"0.292","0.032","0.008"
"0.276","0.024","0.008"
"0.197","0.024","0.008"
"0.095","0.000","0.008"
"0.047","0.008","0.008"
"0.000","-0.016","0.008"
"-0.016","0.000","0.008"
"-0.008","0.000","0.008"
"0.000","0.016","0.008"
"0.016","0.016","0.008"
"0.008","0.008","0.008"
"0.000","0.016","0.008"
"0.016","0.024","0.008"
"0.016","0.032","0.008"
"0.032","0.032","0.008"
"0.032","0.032","0.008"
"0.032","0.032","0.008"
"-0.071","-0.024","0.008"
"-0.158","-0.039","0.008"
"-0.197","-0.024","0.008"
"-0.181","0.000","0.008"
"-0.166","0.032","0.008"
"-0.252","-0.047","0.008"
"-0.166","-0.008","0.008"
"-0.079","0.008","0.008"
"-0.047","0.000","0.008"
"-0.047","-0.039","0.008"
"-0.032","-0.024","0.008"
"-0.032","0.008","0.008"
"0.008","-0.008","0.008"
"0.008","0.008","0.008"
"-0.008","0.000","0.008"
"-0.024","0.000","0.008"
"-0.024","0.008","0.008"
"-0.016","-0.008","0.008"
"-0.016","0.000","0.008"
"-0.016","-0.008","0.008"
"0.000","0.000","0.008"
"0.110","0.039","0.008"
"0.189","0.063","0.008"
"0.244","0.071","0.008"
"0.307","0.055","0.008"
"0.284","0.024","0.008"
"0.173","0.008","0.008"
"0.079","-0.008","0.008"
"0.016","-0.008","0.008"
"0.008","0.000","0.008"
"0.008","0.000","0.008"
"-0.016","0.000","0.008"
"-0.016","0.008","0.008"
"0.016","0.016","0.008"
"0.024","0.024","0.008"
"0.008","0.008","0.008"
"0.008","0.024","0.008"
"0.024","0.016","0.008"
"0.039","0.024","0.008"
"0.032","0.016","0.008"
"0.008","0.008","0.008"
"-0.071","-0.024","0.008"
"-0.166","-0.055","0.008"
"-0.213","-0.047","0.008"
"-0.205","-0.016","0.008"
"-0.189","-0.008","0.008"
"-0.260","-0.063","0.008"
"-0.150","0.008","0.008"
"-0.047","0.024","0.008"
"-0.024","0.008","0.008"
"-0.039","0.000","0.008"
"-0.016","-0.024","0.008"
"0.000","-0.008","0.008"
"0.008","-0.008","0.008"
"0.000","0.016","0.008"
"0.000","0.000","0.008"
"-0.032","-0.008","0.008"
"-0.032","-0.016","0.008"
"-0.032","-0.008","0.008"
"-0.032","-0.008","0.008"
"-0.024","-0.008","0.008"
"0.000","0.024","0.008"
"0.126","0.055","0.008"
"0.205","0.063","0.008"
"0.252","0.055","0.008"
"0.284","0.032","0.008"
"0.292","0.024","0.008"
"0.173","0.008","0.008"
"0.055","0.000","0.008"
"0.016","-0.008","0.008"
"-0.008","-0.008","0.008"
"0.000","0.000","0.008"
"-0.016","0.008","0.008"
"-0.024","-0.008","0.008"
"-0.008","0.008","0.008"
"0.016","0.016","0.008"
"0.016","0.016","0.008"
"0.016","0.032","0.008"
"0.016","0.024","0.008"
"0.016","0.032","0.008"
"0.016","0.024","0.008"
"0.016","0.024","0.008"
"-0.095","-0.039","0.008"
"-0.173","-0.047","0.008"
"-0.205","-0.047","0.008"
"-0.205","-0.016","0.008"
"-0.236","-0.039","0.008"
"-0.244","-0.071","0.008"
"-0.142","0.000","0.008"
"-0.055","0.016","0.008"
"-0.032","-0.016","0.008"
"-0.039","-0.032","0.008"
"-0.016","-0.024","0.008"
"0.000","0.000","0.008"
"0.016","0.000","0.008"
"0.000","0.000","0.008"
"0.000","-0.008","0.008"
"-0.016","-0.024","0.008"
"-0.016","0.016","0.008"
"0.008","-0.008","0.008"
"-0.024","-0.008","0.008"
"-0.032","-0.008","0.008"
"0.032","0.024","0.008"
"0.126","0.071","0.008"
"0.197","0.071","0.008"
"0.244","0.055","0.008"
"0.292","0.032","0.008"
"0.284","0.024","0.008"
"0.189","0.008","0.008"
"0.095","0.000","0.008"
"0.047","0.008","0.008"
"0.008","0.008","0.008"
"0.016","0.000","0.008"
"0.008","-0.016","0.008"
"-0.008","-0.016","0.008"
"0.000","-0.008","0.008"
"0.000","0.008","0.008"
"0.008","0.016","0.008"
"0.016","0.024","0.008"
"0.016","0.024","0.008"
"0.016","0.024","0.008"
"0.016","0.016","0.008"
"0.024","0.008","0.008"
"-0.087","-0.039","0.008"
"-0.181","-0.055","0.008"
"-0.205","-0.047","0.008"
"-0.197","-0.032","0.008"
"-0.252","-0.079","0.008"
"-0.252","-0.087","0.008"
"-0.134","0.000","0.008"
"-0.024","0.039","0.008"
"-0.047","0.008","0.008"
"-0.047","-0.032","0.008"
"-0.024","-0.024","0.008"
"-0.008","-0.008","0.008"
"-0.016","-0.016","0.008"
"0.008","0.008","0.008"
"0.000","-0.024","0.008"
"-0.032","-0.016","0.008"
"-0.047","-0.016","0.008"
"-0.016","0.000","0.008"
"-0.032","0.000","0.008"
"-0.047","0.000","0.008"
"0.039","0.032","0.008"
"0.142","0.071","0.008"
"0.197","0.063","0.008"
"0.268","0.063","0.008"
"0.300","0.039","0.008"
"0.252","0.016","0.008"
"0.181","0.016","0.008"
"0.079","0.000","0.008"
"0.016","0.008","0.008"
"-0.008","0.000","0.008"
"0.000","0.000","0.008"
"-0.032","0.000","0.008"
"-0.016","0.000","0.008"
"0.000","0.016","0.008"
"0.016","0.016","0.008"
"0.039","0.024","0.008"
"0.016","0.016","0.008"
"0.016","0.008","0.008"
"0.016","0.024","0.008"
"0.039","0.032","0.008"
"0.008","0.000","0.008"
"-0.087","-0.024","0.008"
"-0.197","-0.055","0.008"
"-0.221","-0.039","0.008"
"-0.189","0.000","0.008"
"-0.300","-0.095","0.008"
"-0.276","-0.110","0.008"
"-0.126","0.000","0.008"
"-0.032","0.039","0.008"
"-0.039","0.016","0.008"
"-0.047","0.008","0.008"
"-0.032","-0.008","0.008"
"-0.008","-0.024","0.008"
"0.000","-0.016","0.008"
"0.000","0.000","0.008"
"-0.008","-0.008","0.008"
"-0.016","-0.008","0.008"
"-0.032","0.000","0.008"
"-0.039","0.008","0.008"
"-0.032","0.008","0.008"
"-0.039","0.008","0.008"
"0.032","0.032","0.008"
"0.158","0.055","0.008"
"0.221","0.071","0.008"
"0.268","0.071","0.008"
"0.307","0.047","0.008"
"0.260","0.008","0.008"
"0.150","0.008","0.008"
"0.047","0.016","0.008"
"0.008","0.016","0.008"
"0.000","0.000","0.008"
"-0.016","-0.008","0.008"
"-0.008","0.000","0.008"
"-0.016","0.000","0.008"
"-0.016","0.024","0.008"
"-0.008","0.016","0.008"
"0.016","0.016","0.008"
"0.032","0.024","0.008"
"0.016","0.032","0.008"
"0.016","0.016","0.008"
"0.032","0.032","0.008"
"0.000","0.000","0.008"
"-0.102","-0.032","0.008"
"-0.189","-0.039","0.008"
"-0.213","-0.039","0.008"
"-0.189","0.000","0.008"
"-0.323","-0.110","0.008"
"-0.252","-0.102","0.008"
"-0.110","0.000","0.008"
"-0.039","0.047","0.008"
"-0.024","0.016","0.008"
"-0.032","-0.008","0.008"
"0.008","-0.008","0.008"
"0.016","0.000","0.008"
"0.016","0.016","0.008"
"0.000","0.000","0.008"
"-0.008","0.008","0.008"
"-0.016","-0.008","0.008"
"-0.024","0.008","0.008"
"-0.039","-0.008","0.008"
"-0.032","-0.008","0.008"
"-0.039","0.000","0.008"
"0.047","0.047","0.008"
"0.142","0.063","0.008"
"0.221","0.071","0.008"
"0.268","0.063","0.008"
"0.307","0.055","0.008"
"0.252","0.008","0.008"
"0.142","0.000","0.008"
"0.055","0.000","0.008"
"0.032","0.000","0.008"
"0.000","0.008","0.008"
"-0.008","-0.016","0.008"
"-0.008","-0.008","0.008"
"-0.024","-0.024","0.008"
